"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCND2",2126.64498239431,-1.1328039359744,0.202807634610093,-5.58560794889338,2.32884074614193e-08,6.30002709515036e-07
"RPL9",2475.64308496365,-1.06405236168366,0.190508746797726,-5.58532025205872,2.33269947136517e-08,6.30018816508934e-07
"PNPT1",228.380008514838,1.74380964195717,0.312293960381584,5.58387245089997,2.35221244944233e-08,6.34255919497597e-07
"MYL12A",1410.41022201249,1.22751334087675,0.220004333206956,5.57949619893188,2.41216216555101e-08,6.49365019339812e-07
"DDAH2",305.597974875136,1.38980331191914,0.249213985111621,5.57674687195688,2.4505805109167e-08,6.58638194692572e-07
"BHLHE40",738.888773769982,-1.46483062981492,0.262857687228243,-5.57271368116007,2.50801579229093e-08,6.72984237598066e-07
"RPL27A",3182.22670298922,-1.06245129082523,0.1907993142105,-5.56842300624353,2.57055168250434e-08,6.88650380468004e-07
"MECOM",89.6018753735151,2.10351390154577,0.377802841677011,5.56775563732813,2.58041347859185e-08,6.90177366378848e-07
"KLF15",108.256880771777,2.07228684721822,0.372290667609554,5.56631424720957,2.60183853230309e-08,6.9478725251501e-07
"GNB4",1035.16339332149,-1.03629440602218,0.186472921127866,-5.55734526897653,2.73908609909384e-08,7.30261491660341e-07
"CALCRL",101.075042297422,1.98707374395217,0.3578345734899,5.55305130125515,2.80725643550887e-08,7.47234887159608e-07
"CRISPLD1",435.054569168482,-1.43682630130421,0.258914980333774,-5.54941355441065,2.86629433421891e-08,7.61726906159491e-07
"GLIPR2",190.622940881189,1.7187667957413,0.30992584263377,5.5457356544879,2.92720791149181e-08,7.76670220740299e-07
"AP001010.1",41.2803461508918,-3.12190685194599,0.563875748755269,-5.53651555123174,3.08548454809662e-08,8.17357671902336e-07
"HEPH",450.111323164139,1.2816945328253,0.231581114289015,5.53453824056541,3.12049346804556e-08,8.25313288366818e-07
"HNMT",179.792979753234,1.60661002950545,0.290446088133256,5.5315257982347,3.17457161036e-08,8.38278997047768e-07
"TRIM56",479.32079604841,1.26456841426693,0.228787488725045,5.52726209511691,3.25266857124763e-08,8.57535817440374e-07
"AC020931.1",74.8275827752509,2.42321538851396,0.438435900567448,5.52695476209338,3.25836934758265e-08,8.57675220491478e-07
"TDRD7",98.2263520416814,1.98855029317735,0.359942054492463,5.52464005902647,3.30161768917157e-08,8.67681872258831e-07
"RPS24",4694.41044387813,-0.960082554716611,0.173851915382071,-5.5224157444953,3.34370153788783e-08,8.76005894924993e-07
"SLC39A14",2471.67728419951,-1.13912522495167,0.206273297280838,-5.52240760179816,3.3438565488001e-08,8.76005894924993e-07
"CLEC18B",57.0540740636025,-2.56389655271535,0.464751256493343,-5.51670709200563,3.45410409333151e-08,9.03460696840953e-07
"RPL34",1975.815640309,-1.0831183950614,0.196550761227304,-5.51062935751652,3.57552924107589e-08,9.33748053618292e-07
"TGFA",51.9965831882166,-2.68777093870345,0.488150130333456,-5.50603343456538,3.67008856709967e-08,9.56935199814682e-07
"COL11A2",10550.0067680017,-5.22297296781528,0.948655275613878,-5.5056595394312,3.67788710979309e-08,9.5746313880218e-07
"PHF11",131.608031497157,1.75487089407531,0.31885988127534,5.50358008996421,3.72155347791644e-08,9.67312246462199e-07
"RPS5",2472.5636147692,-0.9999517851197,0.181718975045569,-5.50273731661181,3.73939369304211e-08,9.70428256834386e-07
"ZFP36L2",457.891893922361,1.431419355132,0.260363601438041,5.49777060705098,3.84622811703991e-08,9.96593763513639e-07
"WASF3",438.325140634394,1.26002274924363,0.229237700618931,5.49657733366558,3.87233321369567e-08,1.00179253795188e-06
"RACK1",7570.44556323673,-1.0167031922443,0.184993770865974,-5.49587798272888,3.88771260127203e-08,1.00420464278651e-06
"LIF",148.881495173242,-1.91727082195426,0.349286590181558,-5.48910515275626,4.03975088316794e-08,1.04185363756725e-06
"ANKZF1",350.836060826708,-1.24886398239407,0.227882027694161,-5.48030924171942,4.24583070509836e-08,1.09330140656283e-06
"TMEM173",83.3350968678026,2.14364528433775,0.391202568344136,5.47962988436214,4.26216470392589e-08,1.09580584938299e-06
"ACTA2",2353.18425838582,1.35265287087204,0.246874923215539,5.47910194058505,4.27490027363655e-08,1.09737881172933e-06
"AC005281.1",43.9079864261686,-2.91527695954579,0.533224679271793,-5.46725812377454,4.57050250467597e-08,1.17144734211811e-06
"AC145207.4",287.868035163622,-1.48576670497099,0.271963509061419,-5.46311051103349,4.67863131421399e-08,1.19731085005572e-06
"RPS16",1753.56889701576,-1.00773550833337,0.184490202388019,-5.46227114117366,4.70081352987859e-08,1.2011339101075e-06
"FGD4",58.0266708466709,2.63744924057657,0.483310085537123,5.45705401046091,4.84099137239733e-08,1.23504861428408e-06
"EPHB2",184.918526404591,1.51146006353206,0.27701862180304,5.45616772509507,4.86520396746252e-08,1.23931916117405e-06
"AGTR1",49.4512285419544,3.03091947250148,0.55694661571799,5.44202870968908,5.26771830296409e-08,1.3397940585591e-06
"NCAM2",225.635378553412,1.58495749798406,0.291414985157881,5.43883320593611,5.36306329417869e-08,1.36195526198109e-06
"CDKN1C",116.831293043841,-1.93185465207514,0.355263170571235,-5.437812900698,5.39385710277738e-08,1.36768092255898e-06
"BCL2L1",175.41380130029,1.55680437872536,0.286334731832511,5.43700852761374,5.41825459726044e-08,1.37176970971557e-06
"GPR89A",117.002421201911,1.82519867397373,0.33581051715162,5.43520402355251,5.47337684147984e-08,1.38361292930275e-06
"ME1",194.592742420811,-1.50453526674893,0.277114994526486,-5.42928133253767,5.65814312834989e-08,1.4281428842835e-06
"ACACB",120.581582269105,1.87115004001268,0.344936322631429,5.42462453863414,5.80764863481612e-08,1.46365102296589e-06
"PDP1",202.94322263909,1.47213029253923,0.271673438469466,5.41874943988935,6.00173596063594e-08,1.5102699155573e-06
"EZR",1127.5930259089,-1.18498022938048,0.218752073200128,-5.41700113761385,6.06069552556898e-08,1.52279566515925e-06
"ACAN",24788.4419616675,-2.90583676634973,0.536731475258252,-5.41394887443775,6.16497754531291e-08,1.54665389763879e-06
"KIAA1549L",203.688691011587,-1.73737501049676,0.321171465325417,-5.40949367571125,6.32031826145449e-08,1.5832301771858e-06
"SLC27A3",143.810919447232,1.77819165190754,0.328766765931269,5.40867215355727,6.34937367513042e-08,1.58810955738594e-06
"RPL14",1691.06779148384,-0.99319774103254,0.18368877495799,-5.40695935970877,6.41036813765394e-08,1.60095082570354e-06
"APOBEC3G",48.9906250990534,3.09309159425111,0.572739581975673,5.40052004714158,6.64479848359019e-08,1.65700290606581e-06
"DOK1",803.325507301011,-1.16916110748426,0.216536678805308,-5.39936750639587,6.68762525482571e-08,1.66517852253415e-06
"NFIB",121.695317855993,2.1301250042862,0.394674410645226,5.39717029235263,6.77001258878504e-08,1.68316519879794e-06
"TAPBPL",115.252360260166,1.8144296796623,0.336234043387951,5.39632947746693,6.80179941087701e-08,1.68853652141577e-06
"RPL26",2521.64623940471,-1.15888009900353,0.214860285446114,-5.39364497537248,6.90425705808284e-08,1.71140948870236e-06
"ACTA2-AS1",1232.23907980346,1.30505681667648,0.242117809862788,5.39017273209303,7.03899932415283e-08,1.74220486257353e-06
"CDON",132.932206771617,-1.67103387418611,0.310107664736628,-5.38856037500817,7.10243038379074e-08,1.7552846952966e-06
"DDIT4-AS1",5583.05936360884,-0.951790294895413,0.176729458736819,-5.38557805641669,7.22121874789333e-08,1.78198616809993e-06
"AC007750.1",184.508871353605,-1.71435966023919,0.318356320277885,-5.38503416154191,7.2430890466911e-08,1.78472727579909e-06
"OLFML2B",493.049200666476,1.1649529736217,0.216380457300489,5.38381787410646,7.29222900307356e-08,1.79416963735859e-06
"AMOTL1",2589.05137775209,-1.13271816900849,0.210776980134344,-5.37401270426457,7.70034286998804e-08,1.89177460463721e-06
"MT1E",913.740398577497,1.22374721366194,0.228088121588275,5.36523868555918,8.08422423140171e-08,1.98314630812625e-06
"CNMD",394.497466041496,-5.57756127296356,1.03973562489102,-5.36440335354306,8.12172314283267e-08,1.98940228770449e-06
"HADH",193.210062198289,-1.45139334774066,0.270759005036495,-5.36046196337969,8.30094040821408e-08,2.03030228302971e-06
"PREX1",185.77524126313,-1.50182238901513,0.280664992464473,-5.35094304361892,8.74970597312743e-08,2.13691272683906e-06
"AP005329.1",586.014264998953,1.15589547661126,0.216048829194785,5.35015848463188,8.787723977285e-08,2.14161099922028e-06
"LONP1",993.682048373554,-1.03655626595133,0.19374834973344,-5.35001339302981,8.79477229975884e-08,2.14161099922028e-06
"C5orf46",120.934943140867,1.93510208043253,0.361737042111921,5.34947172989215,8.82113383644333e-08,2.14488068049472e-06
"COL5A2",37625.1104810638,-1.02156182713796,0.191176721101857,-5.34354717064995,9.11450963569593e-08,2.21297091198749e-06
"SMC6",396.214999404457,1.26620449128074,0.237500924896017,5.33136656977278,9.74764293931108e-08,2.36323337518415e-06
"RARB",38.1780044666315,-3.07567837796516,0.57731009006438,-5.32760197837902,9.95179060575791e-08,2.40920501628151e-06
"LAMP2",1199.71381938271,1.01751043678613,0.191043890983526,5.32605586887819,1.0036827116573e-07,2.42407499254823e-06
"CTSL",1252.90458780777,1.09204954755521,0.205042989749042,5.3259540786632,1.00424502193851e-07,2.42407499254823e-06
"CGREF1",201.30943829398,-1.89991937677537,0.357489223645659,-5.31461999721301,1.068801315282e-07,2.57615293769207e-06
"COL2A1",133622.899374157,-5.48023136316445,1.03178665107966,-5.31139975248754,1.08786407075782e-07,2.61829461326225e-06
"TAPBP",593.965588395119,1.16916207956349,0.220270128807362,5.30785579458204,1.10922341122596e-07,2.66583359831305e-06
"GABARAPL1",1076.03824384226,1.05665549691452,0.199144606889901,5.30597093949273,1.12074813382247e-07,2.6860307826692e-06
"SNORC",445.323000415947,-5.15253181574363,0.971085332995305,-5.30595164057384,1.12086673195868e-07,2.6860307826692e-06
"EMP1",1705.33392828135,0.987676978707089,0.186164027497946,5.3054126083407,1.1241841716762e-07,2.69009323505143e-06
"HIF1A",2213.94179187338,-1.14935740001595,0.216673540222541,-5.30455817925653,1.12946217748612e-07,2.69882871603059e-06
"RELT",276.482416598245,-1.29704965646316,0.244670868264803,-5.30120183764332,1.15042814253944e-07,2.74497120686785e-06
"FAM180A",1057.80771665369,-1.23992106360401,0.233934946589983,-5.30028147430755,1.15624283237753e-07,2.75488144961446e-06
"TMX4",749.228697472944,1.07681936252506,0.203291585405209,5.29692048187189,1.17771950125819e-07,2.80202618211831e-06
"TNC",53212.9723662464,1.22054781759684,0.230571701542351,5.29357162840146,1.19950227758721e-07,2.84976307582073e-06
"NLGN4X",177.061805900708,1.51334820746491,0.285989020696151,5.29163044015164,1.21230676861385e-07,2.87606339684169e-06
"CHST15",252.989106096311,-1.49414435640989,0.282615348386834,-5.28684788331013,1.24442037643157e-07,2.94444391715334e-06
"MYD88",128.176402714709,1.69652342004909,0.320897399492961,5.2868094996398,1.24468141224416e-07,2.94444391715334e-06
"RFLNA",96.6470335223543,-1.9757818433195,0.373929345679332,-5.28383735095736,1.26505577759971e-07,2.98837891167179e-06
"RPL39",1559.30558121999,-1.00587410398306,0.190436342933737,-5.28194402647744,1.2782025406304e-07,3.01513979107736e-06
"CYP4B1",30.6555548070347,4.69780167602525,0.890292696440546,5.2766934905873,1.31535619123291e-07,3.09837382375218e-06
"CA2",237.758793506649,-1.4427032887905,0.273622566345128,-5.27260345541376,1.34501972008918e-07,3.16375347776438e-06
"PSD",164.317734553282,-1.52029971850233,0.288424954338495,-5.27104085701998,1.35652266030189e-07,3.18629111555047e-06
"AKAP12",656.143358672133,1.22116031098766,0.231874639858583,5.26646774193343,1.390736707385e-07,3.26203491068819e-06
"KCNMA1",858.550268455317,-1.22679634198782,0.233255639669138,-5.25944986251126,1.44487016880307e-07,3.38422062277703e-06
"SOX8",265.17819766386,-3.63497619853126,0.691481945984128,-5.25679118542699,1.46590595488973e-07,3.42864858250161e-06
"MALAT1",20943.992894072,-1.26828684662511,0.241356963630647,-5.25481770878585,1.48171156907851e-07,3.46073562676463e-06
"AKR1B10",30.2829878579999,4.6651602283233,0.888017659387558,5.25345434182102,1.49272693304349e-07,3.48155987772998e-06
"HIST1H4E",380.988245952676,-1.16729157310219,0.222462127636432,-5.24714739315037,1.54472313711939e-07,3.59777300320938e-06
"TBC1D16",1303.22256190587,0.995493274584121,0.189810834268422,5.24465991849726,1.56570852861521e-07,3.64153499719861e-06
"NPM1",4429.89171152632,-0.924741856569834,0.176363093300545,-5.24339780655783,1.57646140362789e-07,3.66140888744555e-06
"NCSTN",458.533760646834,1.1892534273013,0.226861468474157,5.24220104586325,1.58672344160054e-07,3.68008878770094e-06
"APCDD1L",982.008713662708,-1.102549726369,0.210454187627571,-5.23890609542122,1.61531199861655e-07,3.74116185377908e-06
"OSTC",828.025580613845,-1.23259461742777,0.235371492527408,-5.23680503612493,1.63380117205196e-07,3.77870639276676e-06
"RPL8",3935.18371556822,-0.982959129783209,0.187891663513006,-5.23152071467593,1.68121190926491e-07,3.88294388458774e-06
"DNAJC17",229.832149718202,1.45972607495902,0.279083505841644,5.23042761182485,1.69118390329606e-07,3.90054279114861e-06
"PDCD1LG2",41.8165446465386,3.260211635386,0.624076182006146,5.22406034613558,1.7504169191841e-07,4.03155052372638e-06
"TNFAIP2",213.246923392569,1.42936873274988,0.27382643904641,5.21998072110058,1.78941757140678e-07,4.1156604142356e-06
"HCP5",50.5127865478768,2.72911739373678,0.522916306725165,5.21903287129875,1.79859842750113e-07,4.13104677607357e-06
"HCG4P7",54.1759739282045,2.64290509776937,0.506502948397777,5.21794612672973,1.80918065409032e-07,4.1496048114495e-06
"MEF2C-AS2",62.1110465646926,-2.32209712455996,0.445493489757829,-5.21241539539052,1.86397585193488e-07,4.26938004870664e-06
"ADCY2",28.5818928493697,-3.75790235792497,0.721766694557282,-5.20653333862958,1.92401140149083e-07,4.4008111821962e-06
"KIAA1211",29.5877173411496,-3.7081181149055,0.712970296330724,-5.20094334082247,1.98279546524257e-07,4.52902165290875e-06
"HIP1R",132.770578610929,1.65084858334302,0.317526238955393,5.19909343169255,2.00262849904956e-07,4.56803141674538e-06
"FAM19A5",238.542266428623,-1.32533156964653,0.255083575402162,-5.1956758390148,2.03977426681099e-07,4.64368903859385e-06
"CORO6",199.892000108396,1.54590989988462,0.297546262129442,5.19552787798792,2.04139740043111e-07,4.64368903859385e-06
"FRMD6",1167.13455194242,-1.23686047748942,0.238101547770249,-5.19467634323363,2.05076303552562e-07,4.65860320796184e-06
"TIAM2",511.382333421983,-1.18214375507209,0.227655759278922,-5.19268108488192,2.07287088788926e-07,4.70238275429105e-06
"KCNQ1OT1",711.667206368513,-1.32085815246206,0.254481837198911,-5.19038280688629,2.0986217519525e-07,4.7542956984465e-06
"MYLK",765.961470089476,1.03675967032274,0.199760320372577,5.19001805958788,2.10273685417477e-07,4.75711940692773e-06
"AC022034.2",57.9416940342424,2.41241849485039,0.46487727486588,5.18936636673924,2.11010871532177e-07,4.76729330056961e-06
"SLC17A9",305.539726570552,-1.39356728522172,0.268779626744719,-5.18479507580126,2.16252510359596e-07,4.87906854325603e-06
"PAPPA-AS1",378.166856648289,-1.24166561126938,0.239666226711228,-5.18081178273589,2.20922325515968e-07,4.97765614678165e-06
"PRR5L",185.818133677838,-1.66224930100457,0.321022246999793,-5.17798787012304,2.24291810403293e-07,5.04671789948142e-06
"LIPA",295.330898869101,1.37291016250709,0.265325374782869,5.17443973698568,2.28595874234653e-07,5.13659265912365e-06
"RNF144B",90.7434307023274,-1.8829748830332,0.364348886777019,-5.16805444278899,2.36543412814764e-07,5.30798296983386e-06
"CDK6",631.678646682261,-1.04354150152702,0.202168301562383,-5.16174639378377,2.44656594016117e-07,5.4826220250936e-06
"PNRC1",526.552933443226,-1.16190707545173,0.225307118464241,-5.15699230175959,2.50948116085814e-07,5.6160224143739e-06
"DIP2C",992.636088808675,-0.995336740461454,0.193491896979923,-5.14407453747137,2.68842785626247e-07,6.00838263347717e-06
"CCDC102B",44.7425929933548,2.92758050534659,0.569257523323485,5.14280511964876,2.70666349333394e-07,6.04099605786765e-06
"DDIT4",10058.9331972774,-0.922601258394107,0.179570809674934,-5.13781310038215,2.77954116558977e-07,6.19531332647515e-06
"SAMD4A",752.560721732153,-1.04111304979039,0.202887205501021,-5.13148696202605,2.87462140092495e-07,6.39863713980381e-06
"RPL13A",10342.1473178809,-0.972623515508673,0.189575841148535,-5.13052459435806,2.8893580336754e-07,6.42281826708299e-06
"IL16",469.484737035787,-1.11139150311505,0.216869750118759,-5.12469582551942,2.98018467694751e-07,6.61585040131468e-06
"CES1",94.55057169757,1.84738096060167,0.361032239932908,5.11694180260735,3.10529383446863e-07,6.88437000761942e-06
"SELENBP1",306.728709617103,1.43839523016619,0.281131246660383,5.11645449324184,3.11332354491917e-07,6.89295652141451e-06
"SOCS3",514.162703075274,-1.25148531786096,0.244724121161154,-5.11386173100952,3.15638438052393e-07,6.97897629096379e-06
"GPX1",528.511072790453,1.19405306790681,0.233606907113811,5.11137741027954,3.19818330462718e-07,7.06198052471806e-06
"TGFBR2",849.134652623019,1.06901214128753,0.20926918614554,5.10831126635176,3.25050861898726e-07,7.16797665274809e-06
"KLF2",101.58580935958,-2.13261592032377,0.41819429538363,-5.09958156738466,3.40405155062675e-07,7.4965985211213e-06
"SH3RF2",36.9842701695914,3.30079949399044,0.647917773868945,5.09447282836557,3.49712983823211e-07,7.69136659249378e-06
"NRN1",358.732070424313,-1.20556146262269,0.237189940432254,-5.08268377834946,3.72138959556795e-07,8.17374882957659e-06
"RBCK1",398.949796445326,1.23085139435057,0.242373622796634,5.07832238569676,3.80782173597051e-07,8.35252749306864e-06
"GBP1P1",26.4025712568649,7.96602438802994,1.56886171418377,5.07758224705892,3.82268046102456e-07,8.3740436043818e-06
